;  Filter transmissions for ESP study
;
;	Index    Filter
;   ------   -----------------------------------------
;	1        Al foil filter before grating:  Al/Al2O3  1500/200 Angstrom
;	2        Thicker Al foil filter before grating:  Al/Al2O3  3000/200 Angstrom
;	3        Ti/C foil for zeroth order diode:  Ti/C  2500/100 Angstrom
;	4        Al/C diode filter for 17-34 nm range:  Al/C  1500/100 Angstrom
;	5        Al/Mg diode filter for 25-50 nm range:  Al/Mg/C  1000/2000/200 Angstrom
;	6        Al/Sn diode filter for 52-80 nm range:  Al/Sn/C  500/1000/200 Angstrom
;
FORMAT = (F7.2,6E12.3)
 301 lines : Filter Transmissions for ESP Study 
 7 columns : Wavelength, T_Al, T_Al2, T_TiC, T_AlC, T_AlMgC, T_AlSnC
 393.48   2.071E-01   1.215E-01   2.044E-07   1.979E-01   2.753E-01   1.324E-02
 404.13   2.024E-01   1.183E-01   1.406E-07   1.843E-01   2.637E-01   1.003E-02
 415.06   1.977E-01   1.151E-01   6.566E-08   1.709E-01   2.519E-01   7.475E-03
 426.29   1.930E-01   1.119E-01   2.986E-08   1.582E-01   2.405E-01   5.584E-03
 437.81   1.884E-01   1.088E-01   1.334E-08   1.459E-01   2.291E-01   4.905E-03
 449.66   1.838E-01   1.057E-01   5.744E-09   1.340E-01   2.178E-01   4.698E-03
 461.82   1.792E-01   1.027E-01   3.243E-09   1.224E-01   2.077E-01   4.588E-03
 474.31   1.734E-01   9.835E-02   2.377E-09   1.107E-01   1.970E-01   5.085E-03
 487.13   1.669E-01   9.313E-02   1.738E-09   9.964E-02   1.863E-01   5.791E-03
 500.32   1.604E-01   8.806E-02   1.728E-09   8.933E-02   1.758E-01   7.728E-03
 513.84   1.540E-01   8.316E-02   2.192E-09   7.967E-02   1.654E-01   4.730E-02
 527.73   1.492E-01   7.917E-02   2.762E-09   7.064E-02   1.553E-01   1.094E-01
 542.02   1.446E-01   7.530E-02   3.565E-09   6.255E-02   1.461E-01   1.221E-01
 556.67   1.393E-01   7.081E-02   6.993E-09   5.637E-02   1.385E-01   1.221E-01
 571.74   1.340E-01   6.645E-02   1.545E-08   5.060E-02   1.311E-01   1.192E-01
 587.20   1.297E-01   6.265E-02   3.282E-08   4.523E-02   1.237E-01   1.141E-01
 603.08   1.258E-01   5.914E-02   6.391E-08   4.031E-02   1.166E-01   1.070E-01
 619.39   1.219E-01   5.572E-02   1.100E-07   3.693E-02   1.114E-01   1.004E-01
 636.14   1.219E-01   5.372E-02   1.584E-07   3.417E-02   1.071E-01   9.360E-02
 653.37   1.255E-01   5.321E-02   1.836E-07   3.152E-02   1.028E-01   8.608E-02
 671.01   1.383E-01   5.630E-02   2.033E-07   2.902E-02   9.861E-02   7.878E-02
 689.18   1.531E-01   5.977E-02   2.021E-07   2.665E-02   9.440E-02   7.006E-02
 707.79   1.618E-01   5.940E-02   2.029E-07   2.443E-02   8.999E-02   6.196E-02
 726.97   1.647E-01   5.605E-02   1.870E-07   2.243E-02   8.567E-02   5.336E-02
 746.63   1.602E-01   4.905E-02   1.508E-07   2.000E-02   7.993E-02   4.454E-02
 766.81   1.492E-01   3.988E-02   1.170E-07   1.732E-02   7.316E-02   3.513E-02
 787.56   1.300E-01   2.877E-02   8.575E-08   1.493E-02   6.640E-02   2.652E-02
 808.83   7.606E-02   9.837E-03   6.234E-08   9.149E-03   4.795E-02   1.718E-02
 830.73   1.061E-02   2.152E-04   4.482E-08   1.503E-03   1.439E-02   6.673E-03
 853.20   2.904E-04   2.025E-07   3.131E-08   5.487E-05   1.581E-03   1.476E-03
 876.30   4.894E-05   6.464E-09   2.199E-08   1.139E-05   5.504E-04   5.452E-04
 899.96   1.770E-05   9.034E-10   1.530E-08   4.820E-06   3.080E-04   2.323E-04
 924.32   6.854E-06   1.443E-10   1.051E-08   2.170E-06   1.797E-04   8.331E-05
 949.31   3.058E-06   3.052E-11   7.000E-09   1.177E-06   1.177E-04   3.064E-05
 974.99   1.365E-06   6.459E-12   4.576E-09   6.362E-07   7.702E-05   1.340E-05
1001.37   6.585E-07   1.590E-12   2.938E-09   3.671E-07   5.268E-05   5.721E-06
1028.46   3.430E-07   4.538E-13   1.856E-09   2.259E-07   3.764E-05   2.716E-06
1056.23   1.734E-07   1.223E-13   1.156E-09   1.354E-07   2.643E-05   1.461E-06
1084.79   8.480E-08   3.098E-14   7.085E-10   7.855E-08   1.816E-05   7.646E-07
1114.14   3.980E-08   7.248E-15   4.240E-10   4.351E-08   1.211E-05   4.340E-07
1144.27   1.430E-08   1.012E-15   2.237E-10   1.865E-08   6.816E-06   2.319E-07
1175.29   4.757E-09   1.217E-16   1.130E-10   7.327E-09   3.628E-06   1.182E-07
1207.11   1.480E-09   1.286E-17   5.557E-11   2.686E-09   1.846E-06   5.793E-08
1239.70   4.302E-10   1.190E-18   2.663E-11   9.184E-10   8.973E-07   2.730E-08
