 6250 lines : Rocket XPS, SURF BL-2 June 2006, Fit and Adjusted Regions
 12 columns : Wavelength_nm Sens_e/ph for XP#1,2,5,6,7,9,10,11,4,8,12
     0.177428     0.522305      2.65824  4.99534e-19      0.00000      0.00000
      4.10000      7.14006      18.0704    0.0666125      1.69550      2.03948
     0.177531     0.504161      2.56360  4.04556e-19      0.00000      0.00000
      4.12000      6.93756      17.7937    0.0668389      1.62378      1.95970
     0.176707     0.486624      2.47182  3.09578e-19      0.00000      0.00000
      4.14000      6.74045      17.5190    0.0670333      1.55479      1.88268
     0.175736     0.469691      2.38290  2.14600e-19      0.00000      0.00000
      4.16000      6.54872      17.2464    0.0671958      1.48853      1.80843
     0.174620     0.453363      2.29683  1.19621e-19      0.00000      0.00000
      4.18000      6.36238      16.9759    0.0673262      1.42500      1.73694
     0.173359     0.437641      2.21363  2.46433e-20      0.00000      0.00000
      4.20000      6.20854      16.7081    0.0674546      1.36388      1.66790
     0.172381     0.422838      2.13487  1.45872e-20      0.00000      0.00000
      4.22000      6.16343      16.4444    0.0676517      1.30515      1.60131
     0.172811     0.410026      2.06583  1.15974e-20      0.00000      0.00000
      4.24000      6.22707      16.1849    0.0679175      1.24881      1.53718
     0.174647     0.399205      2.00650  8.60771e-21      0.00000      0.00000
      4.26000      6.39944      15.9296    0.0682520      1.19485      1.47549
     0.177892     0.390375      1.95688  5.61800e-21      0.00000      0.00000
      4.28000      6.68056      15.6785    0.0686553      1.14327      1.41625
     0.182543     0.383536      1.91698  2.62828e-21      0.00000      0.00000
      4.30000      7.07041      15.4316    0.0691273      1.09407      1.35947
